0,0,[ 0 0 ],33554432,1685712914.077598,1685712914.077761,1685712914.078138
0,6,[ 0 6 ],33554432,1685712914.077652,1685712914.077684,1685712914.080785
0,3,[ 0 3 ],33554432,1685712914.077853,1685712914.077949,1685712914.083690
0,6,[ 0 6 ],33554432,1685712914.078090,1685712914.080790,1685712914.086541
0,3,[ 0 3 ],33554432,1685712914.078262,1685712914.083708,1685712914.089401
0,6,[ 0 6 ],33554432,1685712914.078439,1685712914.086545,1685712914.092266
0,3,[ 0 3 ],33554432,1685712914.078606,1685712914.089408,1685712914.095152
0,0,[ 0 0 ],33554432,1685712914.078782,1685712914.078852,1685712914.079229
0,1,[ 0 1 ],33554432,1685712914.078803,1685712914.078948,1685712914.098477
0,7,[ 0 7 ],33554432,1685712914.079034,1685712914.079073,1685712914.101264
0,1,[ 0 1 ],33554432,1685712914.079278,1685712914.098483,1685712914.104637
0,6,[ 0 6 ],33554432,1685712914.079486,1685712914.092271,1685712914.107488
0,3,[ 0 3 ],33554432,1685712914.079657,1685712914.095170,1685712914.110346
0,4,[ 0 4 ],33554432,1685712914.079836,1685712914.079961,1685712914.113209
0,0,[ 0 0 ],33554432,1685712914.080073,1685712914.080096,1685712914.080470
0,6,[ 0 6 ],33554432,1685712914.080094,1685712914.107493,1685712914.116052
0,3,[ 0 3 ],33554432,1685712914.080265,1685712914.080282,1685712914.081026
0,6,[ 0 6 ],33554432,1685712914.080282,1685712914.116057,1685712914.119172
0,7,[ 0 7 ],33554432,1685712914.080453,1685712914.101269,1685712914.122073
0,1,[ 0 1 ],33554432,1685712914.080667,1685712914.104642,1685712914.125426
0,5,[ 0 5 ],33554432,1685712914.080872,1685712914.080967,1685712914.128268
0,7,[ 0 7 ],33554432,1685712914.081121,1685712914.122077,1685712914.131141
0,2,[ 0 2 ],33554432,1685712914.083854,1685712914.083984,1685712914.134009
0,4,[ 0 4 ],33554432,1685712914.086614,1685712914.113225,1685712914.136907
0,4,[ 0 4 ],33554432,1685712914.089470,1685712914.089586,1685712914.090387
0,3,[ 0 3 ],33554432,1685712914.089483,1685712914.110363,1685712914.139786
0,6,[ 0 6 ],33554432,1685712914.092347,1685712914.119176,1685712914.142824
0,7,[ 0 7 ],33554432,1685712914.095355,1685712914.131146,1685712914.145715
0,4,[ 0 4 ],33554432,1685712914.098700,1685712914.136912,1685712914.148608
0,5,[ 0 5 ],33554432,1685712914.101616,1685712914.128273,1685712914.151443
0,0,[ 0 0 ],33554432,1685712914.104870,1685712914.105031,1685712914.105411
6,7,[ 6 7 ],33554432,1685712914.104888,1685712914.104982,1685712914.105757
0,7,[ 0 7 ],33554432,1685712914.104903,1685712914.145720,1685712914.154347
0,3,[ 0 3 ],33554432,1685712914.107737,1685712914.139803,1685712914.157181
0,2,[ 0 2 ],33554432,1685712914.110687,1685712914.134015,1685712914.160057
3,7,[ 3 7 ],33554432,1685712914.113539,1685712914.113692,1685712914.115285
0,1,[ 0 1 ],33554432,1685712914.113557,1685712914.125442,1685712914.163374
0,2,[ 0 2 ],33554432,1685712914.116690,1685712914.160062,1685712914.166236
3,2,[ 3 2 ],33554432,1685712914.119552,1685712914.119649,1685712914.120608
6,5,[ 6 5 ],33554432,1685712914.119573,1685712914.119589,1685712914.120398
3,7,[ 3 7 ],33554432,1685712914.119584,1685712914.119719,1685712914.121265
6,2,[ 6 2 ],33554432,1685712914.119598,1685712914.120400,1685712914.121929
0,5,[ 0 5 ],33554432,1685712914.119607,1685712914.151448,1685712914.169062
0,4,[ 0 4 ],33554432,1685712914.122520,1685712914.148614,1685712914.171977
1,5,[ 1 5 ],33554432,1685712914.125827,1685712914.125845,1685712914.126642
0,7,[ 0 7 ],33554432,1685712914.125843,1685712914.154352,1685712914.174822
0,2,[ 0 2 ],33554432,1685712914.128680,1685712914.166241,1685712914.177677
0,3,[ 0 3 ],33554432,1685712914.131623,1685712914.157198,1685712914.180526
0,6,[ 0 6 ],33554432,1685712914.134531,1685712914.142828,1685712914.183339
0,0,[ 0 0 ],33554432,1685712914.137417,1685712914.137572,1685712914.140130
0,3,[ 0 3 ],33554432,1685712914.137432,1685712914.180543,1685712914.186435
0,1,[ 0 1 ],33554432,1685712914.140491,1685712914.163379,1685712914.189771
7,4,[ 7 4 ],33554432,1685712914.143335,1685712914.143352,1685712914.144159
2,1,[ 2 1 ],33554432,1685712914.143358,1685712914.143516,1685712914.144411
6,2,[ 6 2 ],33554432,1685712914.143383,1685712914.144161,1685712914.145705
3,2,[ 3 2 ],33554432,1685712914.143392,1685712914.143516,1685712914.144270
0,0,[ 0 0 ],33554432,1685712914.143408,1685712914.143533,1685712914.144413
6,5,[ 6 5 ],33554432,1685712914.143422,1685712914.145709,1685712914.146443
3,0,[ 3 0 ],33554432,1685712914.143429,1685712914.144274,1685712914.145009
0,4,[ 0 4 ],33554432,1685712914.143439,1685712914.171982,1685712914.192656
0,2,[ 0 2 ],33554432,1685712914.146244,1685712914.177683,1685712914.195656
6,7,[ 6 7 ],33554432,1685712914.149110,1685712914.149176,1685712914.149965
0,7,[ 0 7 ],33554432,1685712914.149121,1685712914.174827,1685712914.198534
1,5,[ 1 5 ],33554432,1685712914.151964,1685712914.152048,1685712914.152849
0,5,[ 0 5 ],33554432,1685712914.151997,1685712914.169067,1685712914.201460
4,0,[ 4 0 ],33554432,1685712914.154842,1685712914.154967,1685712914.155768
0,2,[ 0 2 ],33554432,1685712914.154866,1685712914.195661,1685712914.204351
0,7,[ 0 7 ],33554432,1685712914.157696,1685712914.198539,1685712914.207232
0,4,[ 0 4 ],33554432,1685712914.160677,1685712914.192661,1685712914.210112
0,6,[ 0 6 ],33554432,1685712914.163878,1685712914.183344,1685712914.212951
0,2,[ 0 2 ],33554432,1685712914.166753,1685712914.204356,1685712914.215745
0,5,[ 0 5 ],33554432,1685712914.169610,1685712914.201466,1685712914.218692
0,1,[ 0 1 ],33554432,1685712914.172461,1685712914.189788,1685712914.222013
0,7,[ 0 7 ],33554432,1685712914.175319,1685712914.207248,1685712914.224936
0,3,[ 0 3 ],33554432,1685712914.178190,1685712914.186441,1685712914.227767
0,0,[ 0 0 ],33554432,1685712914.181054,1685712914.181170,1685712914.183827
7,4,[ 7 4 ],33554432,1685712914.181072,1685712914.181264,1685712914.182778
7,4,[ 7 4 ],33554432,1685712914.181095,1685712914.181205,1685712914.182025
0,3,[ 0 3 ],33554432,1685712914.181112,1685712914.227784,1685712914.230954
0,0,[ 0 0 ],33554432,1685712914.184074,1685712914.184097,1685712914.184454
0,4,[ 0 4 ],33554432,1685712914.184093,1685712914.210117,1685712914.233821
0,2,[ 0 2 ],33554432,1685712914.187052,1685712914.215750,1685712914.236750
0,0,[ 0 0 ],33554432,1685712914.190278,1685712914.190437,1685712914.193136
0,6,[ 0 6 ],33554432,1685712914.190294,1685712914.212956,1685712914.239629
0,1,[ 0 1 ],33554432,1685712914.193303,1685712914.222018,1685712914.242996
0,5,[ 0 5 ],33554432,1685712914.196172,1685712914.218697,1685712914.245948
0,0,[ 0 0 ],33554432,1685712914.199047,1685712914.199206,1685712914.199597
0,6,[ 0 6 ],33554432,1685712914.199064,1685712914.239633,1685712914.248772
2,1,[ 2 1 ],33554432,1685712914.201964,1685712914.202106,1685712914.202931
0,6,[ 0 6 ],33554432,1685712914.201988,1685712914.248777,1685712914.252092
0,0,[ 0 0 ],33554432,1685712914.204868,1685712914.205024,1685712914.205404
0,3,[ 0 3 ],33554432,1685712914.204883,1685712914.230971,1685712914.254969
0,6,[ 0 6 ],33554432,1685712914.207727,1685712914.252097,1685712914.257824
0,3,[ 0 3 ],33554432,1685712914.210603,1685712914.254987,1685712914.260635
0,1,[ 0 1 ],33554432,1685712914.213485,1685712914.243002,1685712914.264029
0,4,[ 0 4 ],33554432,1685712914.216355,1685712914.233826,1685712914.267155
0,2,[ 0 2 ],33554432,1685712914.219326,1685712914.236767,1685712914.270045
7,6,[ 7 6 ],33554432,1685712914.222541,1685712914.222624,1685712914.223438
0,5,[ 0 5 ],33554432,1685712914.222557,1685712914.245964,1685712914.272863
2,1,[ 2 1 ],33554432,1685712914.225430,1685712914.225517,1685712914.226397
0,4,[ 0 4 ],33554432,1685712914.225468,1685712914.225609,1685712914.226360
7,5,[ 7 5 ],33554432,1685712914.225497,1685712914.225587,1685712914.227155
0,1,[ 0 1 ],33554432,1685712914.225576,1685712914.264033,1685712914.276197
0,3,[ 0 3 ],33554432,1685712914.228609,1685712914.260639,1685712914.279088
