0, N,N,1.02000,1.01230,20000,20000,20000,-1,-1,-1,-1, -1,0.000, 1.276143e+00,1.246975e+00,1.349442e+00
0, N,N,1.02000,1.01230,50000,50000,50000,-1,-1,-1,-1, -1,0.000, 1.855946e+01,1.829424e+01,1.867413e+01
0, N,N,1.02000,1.01230,20000,20000,20000,-1,-1,-1,-1, -1,0.000, 1.275656e+00,1.260941e+00,1.319163e+00
0, N,N,1.02000,1.01230,32768,32768,32768,-1,-1,-1,-1, -1,0.000, 5.215178e+00,5.117134e+00,5.275323e+00
0, N,N,1.02000,1.01230,32768,16384,16384,-1,-1,-1,-1, -1,0.000, 1.313851e+00,1.276102e+00,1.399116e+00
0, N,N,1.02000,1.01230,32768,16384,16384,-1,-1,-1,-1, -1,0.000, 1.283716e+00,1.269186e+00,1.303350e+00
0, N,N,1.02000,1.01230,32768,16384,16384,-1,-1,-1,-1, -1,0.000, 1.284941e+00,1.274153e+00,1.295849e+00
0, N,N,1.02000,1.01230,32768,32768,32768,-1,-1,-1,-1, -1,0.000, 5.014970e+00,4.954023e+00,5.051687e+00
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.387265e-01,1.233521e-01,1.657300e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.538904e-01,1.235721e-01,2.114029e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.246601e-01,1.225419e-01,1.270070e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.240880e-01,1.222069e-01,1.280100e-01
0, N,N,1.02000,1.01230,10000,10000,10000,-1,-1,-1,-1, -1,0.000, 1.952185e-01,1.871600e-01,2.050331e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.258968e-01,1.214490e-01,1.452610e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.316470e-01,1.226780e-01,2.053490e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.263836e-01,1.217220e-01,1.383772e-01
0, N,N,1.02000,1.01230,10000,10000,10000,-1,-1,-1,-1, -1,0.000, 1.926073e-01,1.900899e-01,2.003839e-01
0, N,N,1.02000,1.01230,32768,32768,32768,-1,-1,-1,-1, -1,0.000, 5.017805e+00,4.943556e+00,5.061876e+00
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.238559e-01,1.217270e-01,1.276791e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.231570e-01,1.226270e-01,1.237090e-01
0, N,N,1.02000,1.01230,8192,8192,8192,-1,-1,-1,-1, -1,0.000, 1.236603e-01,1.216309e-01,1.296439e-01
0, N,N,1.02000,1.01230,8192,8192,8192,0,-1,-1,-1, -1,0.000, 1.444870e-01,1.343470e-01,1.925900e-01
0, N,N,1.02000,1.01230,8192,8192,8192,0,0,-1,-1, -1,0.000, 1.741844e-01,1.502690e-01,1.943650e-01
0, N,N,1.02000,1.01230,8192,8192,8192,0,0,0,-1, -1,0.000, 2.012900e-01,1.444631e-01,3.658421e-01
0, N,N,1.02000,1.01230,8192,8192,8192,0,0,0,0, -1,0.000, 1.610008e-01,1.434312e-01,2.041621e-01
0, N,N,1.02000,1.01230,10000,10000,10000,0,0,0,0, -1,0.000, 2.308521e-01,2.185822e-01,2.784970e-01
0, N,N,1.02000,1.01230,20000,20000,20000,0,0,0,0, -1,0.000, 1.415850e+00,1.254957e+00,2.110183e+00
0, N,N,1.02000,1.01230,32768,32768,32768,0,0,0,0, -1,0.000, 6.873307e+00,5.155013e+00,8.573506e+00
0, N,N,1.02000,1.01230,10000,10000,10000,0,0,0,0, -1,0.000, 2.254770e-01,2.176259e-01,2.418950e-01
0, N,N,1.02000,1.01230,20000,20000,20000,0,0,0,0, -1,0.000, 1.336302e+00,1.257551e+00,1.894349e+00
0, N,N,1.02000,1.01230,20000,20000,20000,0,0,0,0, -1,0.000, 1.557684e+00,1.254610e+00,2.026472e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.932294e-01,7.036381e-01,1.061582e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.727727e-01,7.054801e-01,8.923631e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.734298e-01,7.083540e-01,1.053029e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.490006e-01,7.075610e-01,9.016418e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 8.655444e-01,7.347541e-01,1.056844e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.861366e-01,7.036741e-01,1.069870e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.710904e-01,7.113411e-01,9.031980e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.719163e-01,7.036729e-01,9.172270e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.479527e-01,7.069721e-01,8.565040e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 8.110399e-01,7.075701e-01,1.061392e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 7.419694e-01,7.033288e-01,8.297222e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 8.141517e-01,7.056060e-01,1.059035e+00
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,1, -1,0.000, 7.516510e-01,7.060189e-01,8.038311e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,1, -1,0.000, 7.391678e-01,7.043021e-01,8.132041e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,-1, -1,0.000, 7.837303e-01,7.038009e-01,9.358060e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,-1,-1, -1,0.000, 7.699421e-01,7.139812e-01,9.671829e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,-1,-1,-1, -1,0.000, 7.600978e-01,7.106469e-01,9.654491e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.714399e-01,6.653390e-01,6.777561e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,0,0, -1,0.000, 7.982650e-01,7.038419e-01,1.324025e+00
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,0,0, -1,0.000, 9.375903e-01,7.024930e-01,1.328145e+00
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,0,0, -1,0.000, 7.910674e-01,7.017469e-01,1.326806e+00
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.764542e-01,6.664779e-01,7.151740e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.678669e-01,6.633708e-01,6.726618e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.702187e-01,6.663501e-01,6.739299e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.674297e-01,6.617510e-01,6.764882e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.700990e-01,6.621001e-01,6.984420e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 9.006834e-01,6.654630e-01,1.836175e+00
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.886628e-01,6.700320e-01,7.210181e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.743613e-01,6.636589e-01,7.044640e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.728696e-01,6.663020e-01,6.975350e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.798862e-01,6.621749e-01,7.183831e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.952846e-01,6.655970e-01,7.523341e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.683104e-01,6.637440e-01,6.748919e-01
0, N,N,1.02000,1.01230,16384,16384,16384,-1,-1,-1,-1, -1,0.000, 6.705381e-01,6.643219e-01,6.759741e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,-1,-1,-1, -1,0.000, 6.751404e-01,6.703200e-01,6.947651e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,-1,-1,-1, -1,0.000, 6.830206e-01,6.685112e-01,7.076080e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,-1,-1, -1,0.000, 6.754239e-01,6.626070e-01,7.522302e-01
0, N,N,1.02000,1.01230,16384,16384,16384,0,0,0,0, -1,0.000, 6.612190e-01,6.508710e-01,7.060339e-01
0, N,N,1.02000,1.01230,16384,16384,16384,1,1,1,1, -1,0.000, 6.824905e-01,6.430070e-01,7.096369e-01
0, N,N,1.02000,1.01230,32768,32768,32768,1,1,1,1, -1,0.000, 5.175171e+00,4.982957e+00,5.413912e+00
0, N,N,1.02000,1.01230,32768,32768,32768,1,1,1,-1, -1,0.000, 5.031537e+00,4.969391e+00,5.072466e+00
0, N,N,1.02000,1.01230,80000,40000,40000,-1,-1,-1,-1, -1,0.000, 1.936945e+01,1.872619e+01,2.121086e+01
1, N,N,1.02000,1.01230,65536,32768,65536,-1,0,1,-1, -1,0.000, 2.061905e+01,2.018276e+01,2.145138e+01
