256,256, 9.612278e-05,4.805819e-06,5501, 1.045565e-04,5.227234e-06,5203, 1.716318e+00
512,512, 2.679393e-04,1.338980e-05,2779, 2.980486e-04,1.489989e-05,2588, 2.264571e+00
768,768, 5.059825e-04,2.528336e-05,1825, 5.694354e-04,2.845172e-05,1682, 2.789472e+00
1024,1024, 8.083505e-04,4.038695e-05,1332, 9.787830e-04,4.888419e-05,1173, 3.231167e+00
1280,1280, 1.211101e-03,6.051992e-05,1020, 1.441456e-03,7.205563e-05,906, 3.745351e+00
1536,1536, 1.701780e-03,8.493867e-05,812, 2.060911e-03,1.028509e-04,715, 4.161735e+00
1792,1792, 2.295387e-03,1.146806e-04,665, 2.772597e-03,1.383496e-04,587, 4.568874e+00
2048,2048, 2.954213e-03,1.476966e-04,562, 3.601869e-03,1.798772e-04,493, 4.961584e+00
2304,2304, 3.714480e-03,1.854931e-04,483, 4.526225e-03,2.256844e-04,424, 5.383334e+00
2560,2560, 4.579453e-03,2.289239e-04,420, 5.559692e-03,2.770639e-04,370, 5.760373e+00
2816,2816, 5.514875e-03,2.748121e-04,372, 6.721069e-03,3.352741e-04,326, 6.122629e+00
3072,3072, 6.550126e-03,3.261800e-04,332, 7.995244e-03,3.978796e-04,291, 6.483582e+00
3328,3328, 7.677332e-03,3.838623e-04,298, 9.359095e-03,4.661352e-04,262, 6.840744e+00
3584,3584, 8.910863e-03,4.454554e-04,270, 1.083111e-02,5.388557e-04,238, 7.196412e+00
3840,3840, 1.017316e-02,5.063792e-04,248, 1.239817e-02,6.194900e-04,217, 7.526107e+00
4096,4096, 1.155191e-02,5.749051e-04,228, 1.415268e-02,7.060920e-04,199, 7.831930e+00
4608,4608, 1.465630e-02,7.280710e-04,195, 1.784072e-02,8.880516e-04,171, 8.520044e+00
5120,5120, 1.802904e-02,8.959500e-04,170, 2.208196e-02,1.093972e-03,149, 9.130930e+00
5632,5632, 2.176301e-02,1.082897e-03,150, 2.658573e-02,1.314485e-03,132, 9.785860e+00
6144,6144, 2.594025e-02,1.284841e-03,134, 3.178017e-02,1.578729e-03,117, 1.032878e+01
6656,6656, 3.052344e-02,1.519114e-03,120, 3.702777e-02,1.834393e-03,106, 1.099018e+01
7168,7168, 3.526961e-02,1.758126e-03,109, 4.323311e-02,2.133184e-03,96, 1.150204e+01
7680,7680, 4.046041e-02,2.004501e-03,100, 4.940404e-02,2.435801e-03,88, 1.212030e+01
8192,8192, 4.594012e-02,2.276075e-03,92, 5.642936e-02,2.817544e-03,80, 1.255880e+01
9216,9216, 5.815470e-02,2.872167e-03,79, 6.881948e-02,3.382126e-03,71, 1.453188e+01
10240,10240, 7.195743e-02,3.533558e-03,69, 8.203124e-02,4.063176e-03,63, 1.646797e+01
11264,11264, 8.691572e-02,4.269791e-03,61, 9.727922e-02,4.739748e-03,57, 1.825764e+01
12288,12288, 1.033368e-01,5.151894e-03,54, 1.136298e-01,5.627484e-03,51, 1.970243e+01
13312,13312, 1.214762e-01,5.986780e-03,49, 1.314758e-01,6.386045e-03,47, 2.155128e+01
14336,14336, 1.399930e-01,6.831759e-03,45, 1.508754e-01,7.331902e-03,43, 2.287334e+01
