256,256, 3.941646e-05,3.667239e-05,100001, 1.483247e-05,7.416168e-07,19117, 1.265276e+01
512,512, 5.328873e-05,2.664256e-06,8151, 4.764909e-05,2.382165e-06,8782, 1.675480e+00
768,768, 1.074834e-04,5.372713e-06,5107, 1.023861e-04,5.118021e-06,5275, 1.878827e+00
1024,1024, 1.854882e-04,9.272121e-06,3550, 1.790089e-04,8.948620e-06,3635, 2.096940e+00
1280,1280, 2.855642e-04,1.427428e-05,2663, 2.758709e-04,1.378958e-05,2725, 2.386373e+00
1536,1536, 4.050284e-04,2.024328e-05,2110, 3.953037e-04,1.976328e-05,2144, 2.643325e+00
1792,1792, 5.463164e-04,2.729682e-05,1729, 5.366736e-04,2.682952e-05,1749, 2.895967e+00
2048,2048, 7.086258e-04,3.540488e-05,1454, 7.019676e-04,3.507830e-05,1463, 3.134479e+00
2304,2304, 8.977126e-04,4.486709e-05,1245, 8.897008e-04,4.448098e-05,1249, 3.388184e+00
2560,2560, 1.102655e-03,5.510528e-05,1083, 1.096029e-03,5.480100e-05,1087, 3.614221e+00
2816,2816, 1.330521e-03,6.646106e-05,956, 1.323881e-03,6.614893e-05,959, 3.843912e+00
3072,3072, 1.580287e-03,7.887733e-05,853, 1.573616e-03,7.860022e-05,855, 4.067327e+00
3328,3328, 1.857311e-03,9.271730e-05,766, 1.847438e-03,9.235465e-05,768, 4.291302e+00
3584,3584, 2.150245e-03,1.073138e-04,695, 2.140493e-03,1.068512e-04,697, 4.505906e+00
3840,3840, 2.464641e-03,1.232061e-04,634, 2.454779e-03,1.226240e-04,636, 4.710805e+00
4096,4096, 2.800420e-03,1.397643e-04,583, 2.793649e-03,1.394046e-04,584, 4.915856e+00
4608,4608, 3.544635e-03,1.771486e-04,498, 3.537776e-03,1.766148e-04,499, 5.313257e+00
5120,5120, 4.369462e-03,2.178880e-04,434, 4.362512e-03,2.178880e-04,434, 5.697155e+00
5632,5632, 5.289189e-03,2.640440e-04,382, 5.279013e-03,2.630065e-04,383, 6.079654e+00
6144,6144, 6.286485e-03,3.132886e-04,341, 6.279308e-03,3.132885e-04,341, 6.437967e+00
6656,6656, 7.380983e-03,3.688239e-04,306, 7.373860e-03,3.670145e-04,307, 6.796545e+00
7168,7168, 8.552679e-03,4.262392e-04,278, 8.545606e-03,4.262392e-04,278, 7.138140e+00
7680,7680, 9.822566e-03,4.884279e-04,254, 9.812077e-03,4.884274e-04,254, 7.490002e+00
8192,8192, 1.116695e-02,5.563675e-04,233, 1.115983e-02,5.563675e-04,233, 7.810213e+00
9216,9216, 1.413046e-02,7.060416e-04,199, 1.412315e-02,7.060415e-04,199, 8.439792e+00
10240,10240, 1.744144e-02,8.649497e-04,174, 1.743311e-02,8.649496e-04,174, 9.107476e+00
11264,11264, 2.110181e-02,1.050871e-03,153, 2.109451e-02,1.050871e-03,153, 9.688800e+00
12288,12288, 2.511027e-02,1.242380e-03,137, 2.510296e-02,1.242380e-03,137, 1.032292e+01
13312,13312, 2.946858e-02,1.463170e-03,123, 2.946113e-02,1.463170e-03,123, 1.087624e+01
14336,14336, 3.417410e-02,1.686990e-03,112, 3.416679e-02,1.686990e-03,112, 1.148449e+01
15360,15360, 3.922857e-02,1.944934e-03,102, 3.922130e-02,1.944934e-03,102, 1.200599e+01
16384,16384, 4.463155e-02,2.202624e-03,94, 4.462388e-02,2.202624e-03,94, 1.258770e+01
18432,18432, 5.648346e-02,2.817414e-03,80, 5.647548e-02,2.817414e-03,80, 1.355740e+01
20480,20480, 6.972989e-02,3.456424e-03,70, 6.972246e-02,3.456424e-03,70, 1.464462e+01
22528,22528, 8.436990e-02,4.164314e-03,62, 8.436212e-02,4.164314e-03,62, 1.569390e+01
24576,24576, 1.004043e-01,5.008044e-03,55, 1.003971e-01,5.008044e-03,55, 1.656778e+01
26624,26624, 1.178365e-01,5.802467e-03,50, 1.178261e-01,5.802462e-03,50, 1.767623e+01
28672,28672, 1.366572e-01,6.831737e-03,45, 1.366485e-01,6.831737e-03,45, 1.844951e+01
30720,30720, 1.568768e-01,7.605309e-03,42, 1.568673e-01,7.605309e-03,42, 1.976719e+01
32768,32768, 1.784889e-01,8.890459e-03,38, 1.784799e-01,8.890459e-03,38, 2.034828e+01
