256,256, 9.692733e-05,4.845445e-06,5471, 1.094833e-04,5.473860e-06,5044, 1.689781e+00
512,512, 2.680201e-04,1.339768e-05,2778, 2.949203e-04,1.473850e-05,2607, 2.265394e+00
768,768, 4.939931e-04,2.468117e-05,1849, 5.682536e-04,2.840626e-05,1684, 2.724488e+00
1024,1024, 8.082259e-04,4.038727e-05,1332, 9.760933e-04,4.875628e-05,1175, 3.118625e+00
1280,1280, 1.230564e-03,6.147119e-05,1007, 1.444236e-03,7.217155e-05,905, 3.593214e+00
1536,1536, 1.731039e-03,8.653519e-05,802, 2.034332e-03,1.015793e-04,721, 4.052971e+00
1792,1792, 2.300251e-03,1.149346e-04,664, 2.724429e-03,1.359055e-04,594, 4.446531e+00
2048,2048, 2.946019e-03,1.472979e-04,563, 3.566866e-03,1.782425e-04,496, 4.805733e+00
2304,2304, 3.784513e-03,1.890427e-04,477, 4.489371e-03,2.241144e-04,426, 5.210037e+00
2560,2560, 4.611832e-03,2.305634e-04,418, 5.487492e-03,2.737237e-04,373, 5.594285e+00
2816,2816, 5.537739e-03,2.759227e-04,371, 6.641934e-03,3.306921e-04,329, 5.951647e+00
3072,3072, 6.533002e-03,3.261728e-04,332, 7.902955e-03,3.938040e-04,293, 6.286337e+00
3328,3328, 7.761490e-03,3.877680e-04,296, 9.192363e-03,4.581985e-04,265, 6.657395e+00
3584,3584, 8.934074e-03,4.454297e-04,270, 1.066541e-02,5.321025e-04,240, 6.987764e+00
3840,3840, 1.018429e-02,5.063692e-04,248, 1.225351e-02,6.115433e-04,219, 7.501538e+00
4096,4096, 1.150054e-02,5.748918e-04,228, 1.393543e-02,6.954984e-04,201, 7.602040e+00
4608,4608, 1.470795e-02,7.337291e-04,194, 1.755305e-02,8.725917e-04,173, 8.284196e+00
5120,5120, 1.793059e-02,8.959314e-04,170, 2.175699e-02,1.082953e-03,150, 8.852408e+00
5632,5632, 2.186345e-02,1.082878e-03,150, 2.626232e-02,1.299561e-03,133, 9.500231e+00
6144,6144, 2.583776e-02,1.284811e-03,134, 3.126746e-02,1.558453e-03,118, 1.002370e+01
6656,6656, 3.053747e-02,1.519083e-03,120, 3.668971e-02,1.834450e-03,106, 1.059152e+01
7168,7168, 3.513604e-02,1.733852e-03,110, 4.258336e-02,2.099786e-03,97, 1.120047e+01
7680,7680, 4.059047e-02,2.004491e-03,100, 4.869682e-02,2.394234e-03,89, 1.177279e+01
8192,8192, 4.571121e-02,2.276046e-03,92, 5.482613e-02,2.713132e-03,82, 1.250837e+01
9216,9216, 5.802093e-02,2.872128e-03,79, 6.689386e-02,3.310491e-03,72, 1.455246e+01
10240,10240, 7.175514e-02,3.533535e-03,69, 8.019096e-02,3.966120e-03,64, 1.654905e+01
11264,11264, 8.695207e-02,4.269768e-03,61, 9.536100e-02,4.739800e-03,57, 1.819932e+01
12288,12288, 1.033173e-01,5.151872e-03,54, 1.116165e-01,5.461156e-03,52, 1.991525e+01
13312,13312, 1.214406e-01,5.986761e-03,49, 1.292429e-01,6.386230e-03,47, 2.149064e+01
14336,14336, 1.402927e-01,6.831747e-03,45, 1.488273e-01,7.331957e-03,43, 2.286730e+01
