256,256, 6.890321e-05,3.445150e-06,6868, 6.570504e-05,3.284801e-06,7089, 1.618262e+00
512,512, 1.804941e-04,9.023225e-06,3615, 1.954056e-04,9.767467e-06,3429, 2.150522e+00
768,768, 3.933880e-04,1.965687e-05,2152, 4.824016e-04,2.411160e-05,1878, 2.638020e+00
1024,1024, 6.911848e-04,3.454516e-05,1478, 8.030206e-04,4.011544e-05,1338, 3.206163e+00
1280,1280, 1.078444e-03,5.390685e-05,1099, 1.236831e-03,6.184105e-05,1003, 3.696416e+00
1536,1536, 1.545376e-03,7.724026e-05,865, 1.773414e-03,8.852356e-05,790, 4.164797e+00
1792,1792, 2.096667e-03,1.048104e-04,706, 2.404796e-03,1.200677e-04,645, 4.608471e+00
2048,2048, 2.732534e-03,1.365816e-04,592, 3.130138e-03,1.564008e-04,541, 5.032592e+00
2304,2304, 3.463114e-03,1.729521e-04,506, 4.010472e-03,2.002776e-04,459, 5.418313e+00
2560,2560, 4.269216e-03,2.134318e-04,440, 4.942228e-03,2.463602e-04,400, 5.814439e+00
2816,2816, 5.159459e-03,2.579199e-04,388, 5.969597e-03,2.974563e-04,353, 6.208739e+00
3072,3072, 6.134487e-03,3.064934e-04,346, 7.105577e-03,3.547559e-04,314, 6.558310e+00
3328,3328, 7.208409e-03,3.599232e-04,311, 8.415794e-03,4.193979e-04,281, 6.902921e+00
3584,3584, 8.353513e-03,4.171551e-04,282, 9.748258e-03,4.857749e-04,255, 7.291728e+00
3840,3840, 9.583090e-03,4.770479e-04,258, 1.124110e-02,5.600031e-04,232, 7.579453e+00
4096,4096, 1.089708e-02,5.422542e-04,237, 1.286089e-02,6.416711e-04,212, 7.880131e+00
4608,4608, 1.379903e-02,6.851244e-04,203, 1.632011e-02,8.148668e-04,181, 8.529089e+00
5120,5120, 1.702026e-02,8.501235e-04,176, 2.013730e-02,1.000926e-03,158, 9.158603e+00
5632,5632, 2.060458e-02,1.020415e-03,156, 2.436799e-02,1.215381e-03,139, 9.781351e+00
6144,6144, 2.450433e-02,1.215375e-03,139, 2.904109e-02,1.445298e-03,124, 1.036645e+01
6656,6656, 2.877145e-02,1.427774e-03,125, 3.419569e-02,1.687005e-03,112, 1.097629e+01
7168,7168, 3.334875e-02,1.664348e-03,113, 3.981859e-02,1.974337e-03,101, 1.147087e+01
7680,7680, 3.829879e-02,1.888289e-03,104, 4.581558e-02,2.276063e-03,92, 1.203996e+01
8192,8192, 4.355426e-02,2.167383e-03,95, 5.195030e-02,2.568187e-03,85, 1.260567e+01
9216,9216, 5.512048e-02,2.713068e-03,82, 6.581642e-02,3.241176e-03,73, 1.372150e+01
10240,10240, 6.804722e-02,3.382086e-03,71, 8.159133e-02,4.063150e-03,63, 1.462572e+01
11264,11264, 8.234055e-02,4.063171e-03,63, 9.883713e-02,4.870814e-03,56, 1.571885e+01
12288,12288, 9.798363e-02,4.870798e-03,56, 1.176062e-01,5.802469e-03,50, 1.667791e+01
13312,13312, 1.149912e-01,5.627442e-03,51, 1.392843e-01,6.831759e-03,45, 1.765986e+01
14336,14336, 1.333612e-01,6.602609e-03,46, 1.619735e-01,7.896257e-03,41, 1.859104e+01
15360,15360, 1.530903e-01,7.605310e-03,42, 1.870296e-01,9.269245e-03,37, 1.931613e+01
16384,16384, 1.741811e-01,8.536860e-03,39, 2.143319e-01,1.058462e-02,34, 2.024311e+01
18432,18432, 2.204446e-01,1.058363e-02,34, 2.735957e-01,1.360397e-02,29, 2.198507e+01
20480,20480, 2.721515e-01,1.360384e-02,29, 3.405920e-01,1.618512e-02,26, 2.389840e+01
22528,22528, 3.293028e-01,1.618481e-02,26, 4.153117e-01,1.970144e-02,23, 2.566246e+01
24576,24576, 3.918903e-01,1.839783e-02,24, 4.985145e-01,2.470987e-02,20, 2.706463e+01
26624,26624, 4.599275e-01,2.282391e-02,21, 5.904156e-01,2.936607e-02,18, 2.826896e+01
28672,28672, 5.334026e-01,2.470955e-02,20, 6.923933e-01,3.227287e-02,17, 3.099580e+01
30720,30720, 6.123270e-01,2.936663e-02,18, 7.979567e-01,3.974643e-02,15, 3.159142e+01
32768,32768, 6.966841e-01,3.227314e-02,17, 9.078925e-01,4.459830e-02,14, 3.368696e+01
