256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.114602e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.230116e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.103706e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.345893e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.464100e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.839109e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.868006e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.085587e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.223607e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.961990e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.461906e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.270099e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.395006e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 7.136393e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.810308e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.054401e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.894279e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.641103e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.392598e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.091595e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.496286e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.254792e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.661797e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.007099e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.663609e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.348586e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.971599e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.489706e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.151509e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.441283e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.250691e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.135511e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.077600e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.038213e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.018615e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.554890e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.470180e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.850601e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.255817e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.295204e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.625795e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.665302e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.052399e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.761003e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.411409e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.558895e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.407595e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.609392e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.195402e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.504798e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.204510e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.388187e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.286502e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.328011e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.635189e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.370711e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.264281e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.746507e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.330204e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.409001e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.033087e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.496406e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.493306e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.826019e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.456590e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.445622e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.368804e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.721210e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.887388e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.546402e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.348801e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.644797e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.130290e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.779719e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 1.649955e+00
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.834413e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.362987e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.537987e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.167603e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.338096e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.888510e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.682707e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.769897e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.990505e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.326890e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.148410e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.332207e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.975389e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.032395e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.568193e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.270719e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.177807e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.352615e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.411600e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.997491e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.711889e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.421781e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.870700e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.900502e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.108689e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.917716e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.159496e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.935692e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.433988e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.881119e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.489897e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.512403e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.356192e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.342697e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.603003e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.941296e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.304002e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.455493e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.315899e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 7.157588e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.480598e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.582689e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.278300e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.396317e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.957603e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.675005e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.702186e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.226015e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.291389e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.570698e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.622791e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.269503e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.203985e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.162405e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.563115e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.874085e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.000590e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.815387e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.693507e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.344914e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.193399e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.093216e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.565310e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.283617e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.511903e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.523585e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.445193e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.149220e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.937409e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.438494e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.986810e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.699800e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.452298e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 7.437897e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.314898e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.230497e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.403589e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.041718e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.241989e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.540394e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.386304e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.261992e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.043506e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 5.875492e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.621099e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.331491e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.187701e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.609297e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.169486e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.002998e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.205416e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.639600e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.694412e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.256795e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.930304e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.729889e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.004310e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.298018e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.756783e-02
256,2,11,-1, N,N,1.23400,1.34500,1024,1024,1024,-1,-1,-1,-1, 6.740808e-02
